u_niqe,u_brisque,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,img_mean,img_std,img_entropy,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,score,deg_type,severity
9.427315051752679,79.171142578125,0.0,0.0,0.35337626934051514,0.30122458934783936,6.05115333565182,0.9974432860665361,0.4023078842315369,0.12612612612612611,0.0,0.0,0.0,10.700700245607074,blur_gaussian,0.6612633185677101
3.4856379417201033,12.37451171875,0.0,0.0,0.2227785438299179,0.19494406878948212,6.0660949147574,0.0,0.0,0.0,0.0,0.0,0.0,65.18689517778168,ring_artifact,0.28938796360210717
8.366179546552738,48.7413330078125,0.0,0.0,0.3181966245174408,0.27426210045814514,6.013572121320848,0.9983757883666098,0.4010479041916168,0.13063063063063063,0.0,0.0,0.0,10.012760849042536,blur_motion,0.8553177210151469
4.066191937411142,28.7261962890625,0.7910024285251935,0.4696342305037956,0.1919187754392624,0.2114490270614624,5.462213120387679,0.0,0.0,0.0,0.0,0.0,0.0,68.27766400484599,original,0.0
3.9178786722692367,29.081787109375,0.7912602187959019,0.4696342305037956,0.19272509217262268,0.21316760778427124,5.439835166234804,0.0,0.0,0.0,0.0,0.0,0.0,63.957882401545895,stripe_artifact,0.10100142940972912
8.226545685774159,21.05328369140625,0.7917476359187419,0.48113641591902456,0.1982423961162567,0.21985290944576263,5.565975709056281,0.0,0.0,0.0,0.0,0.0,0.0,51.43828426846609,noise_speckle,0.4534103023684355
4.070754368651742,30.588623046875,0.7931696442709666,0.4592822636300897,0.1859942525625229,0.2056635618209839,5.48751384598437,0.0,0.0,0.0,0.0,0.0,0.0,54.000635916001265,stripe_artifact,0.36483217897008424
4.502097994643217,18.11297607421875,0.0,0.6881781034239818,0.2276681661605835,0.21048420667648315,5.929914876835384,0.0,0.0,0.0,0.0,0.0,0.0,74.1239359604423,original,0.0
4.512737464443902,35.91143798828125,0.0,0.683481283171293,0.22856251895427704,0.2096119523048401,5.933841765252973,0.0,0.0,0.0,0.0,0.0,0.0,55.704255561273136,jpeg,0.3552707002275215
4.774358164045739,30.1685791015625,0.0,0.5900145601427833,0.23069849610328674,0.21351927518844604,5.849940591972522,0.0,0.0,0.0,0.0,0.0,0.0,57.49183269106387,rotation,0.26697782204911336
4.2497415555855484,20.17974853515625,0.0,0.6839509651965618,0.21733593940734863,0.2055564671754837,5.904192960224041,0.0,0.0,0.0,0.0,0.0,0.0,46.46050538133382,vignetting,0.6835476655366672
4.090800630017569,8.5670166015625,0.0,0.6911727931982996,0.2584293484687805,0.24056436121463776,6.284529890473796,0.0,0.0,0.0,0.0,0.0,0.0,78.55662363092245,original,0.0
7.363053224310032,49.8924560546875,0.0,0.7271817954488622,0.2860284745693207,0.2571490406990051,6.446339132670939,0.0,0.0,0.0,0.0,0.0,0.0,26.547738277920264,blur_motion,0.6091310056669882
11.602777169621818,56.480224609375,0.0,0.7021755438859714,0.2638874351978302,0.23963738977909088,6.778361309532217,0.0,0.0,0.0,0.0,0.0,0.0,8.034124157092933,noise_gaussian,0.534139877029708
7.673209813990455,42.72821044921875,0.0,0.6881720430107526,0.2598004937171936,0.24354074895381927,6.283777614333994,0.0,0.0,0.0,0.0,0.0,0.0,42.30916815625316,noise_salt_pepper,0.1634024937619284
4.531624054638329,6.9127197265625,0.0,0.5401864449483498,0.22109130024909973,0.2082848995923996,5.9362496335993065,0.0,0.0,0.0,0.0,0.0,0.0,74.20312041999134,original,0.0
4.673024094146189,8.2955322265625,0.0,0.5401864449483498,0.2204074263572693,0.20871466398239136,5.514899587153274,0.0,0.0,0.0,0.0,0.0,0.0,58.138331768044814,contrast_low,0.269947826784278
4.631000643225656,9.05499267578125,0.0,0.5477450239355002,0.20602774620056152,0.1970629096031189,5.798182612605466,0.0,0.0,0.0,0.0,0.0,0.0,46.87729226340461,vignetting,0.6399997598540929
4.731509298337928,18.38958740234375,0.0,0.6036785084404133,0.17753462493419647,0.19656595587730408,4.4287162326424045,0.0,0.0,0.0,0.0,0.0,0.0,59.671997718936396,brightness_dark,0.21961517397026897
4.811047528026445,39.72607421875,0.0,0.0,0.12700465321540833,0.12240567058324814,5.263229624801599,0.0,0.0,0.0,0.0,0.0,0.0,65.79037031001998,original,0.0
9.172901784115904,64.1151123046875,0.0,0.0,0.12809306383132935,0.12177442014217377,4.864936594249053,0.0,0.0,0.0,0.0,0.0,0.0,5.133244631634916,jpeg,0.8428519201898096
4.882304578916682,39.52532958984375,0.0,0.0,0.1258753538131714,0.12222103029489517,5.435629068587701,0.0,0.0,0.0,0.0,0.0,0.0,65.21378490525075,ring_artifact,0.05593794754928394
4.801402822874132,40.2388916015625,0.0,0.0,0.1254427433013916,0.12200320512056351,5.233163187051366,0.0,0.0,0.0,0.0,0.0,0.0,64.13053008198057,stripe_artifact,0.03210024390403776
4.552428866798849,12.72479248046875,0.0,0.0,0.18664486706256866,0.13969489932060242,5.409854228100306,0.0,0.0,0.0,0.0,0.02125770039856434,0.4223891023402026,69.65047422134101,original,0.0
5.64577924729786,37.8271484375,0.0,0.0,0.18822939693927765,0.14071978628635406,5.34773975159123,0.0,0.0,0.0,0.0,0.021153153851628304,0.422947956688788,46.31488020378778,jpeg,0.40116478702232894
7.733755624958327,46.38885498046875,0.0,0.0,0.25807178020477295,0.1906520277261734,5.360099621849658,0.9868012135591859,0.40017062199472625,0.097799511002445,0.0,0.0,0.0,40.002315423491424,blur_motion,0.21098284358632646
4.704258326721746,8.38226318359375,0.0,0.0,0.28666171431541443,0.21438530087471008,5.407651989655205,0.9893194248605844,0.4189700635954708,0.03667481662591687,0.0,0.0,0.0,33.58357276294827,brightness_bright,0.8763676264726689
4.4524589749535135,17.22119140625,0.0,0.0,0.3461357653141022,0.2720200717449188,6.08708658579728,0.9813810013379941,0.40868292682926827,0.1375,0.0,0.0,0.0,76.08858232246601,original,0.0
5.2289855550413105,30.12640380859375,0.0,0.0,0.3475884199142456,0.2730090022087097,6.112088169677967,0.9822875899973655,0.40891056910569107,0.1375,0.0,0.0,0.0,56.635034537558965,jpeg,0.2126265440541406
5.4052347878676255,14.10931396484375,0.0,0.0,0.345482736825943,0.29839015007019043,4.882154073201952,0.9944759587970622,0.40868292682926827,0.1375,0.0,0.0,0.0,48.13982537178926,contrast_high,0.39563190106066426
4.4744344267084895,18.1395263671875,0.0,0.0,0.3211284875869751,0.2577708065509796,6.0780640123185865,0.987123610525547,0.4121788617886179,0.415,0.0,0.0,0.0,50.26172534596537,vignetting,0.6428518702004242
3.8985008749908947,0.83575439453125,0.7306769185147028,0.6678321678321679,0.2173411250114441,0.23507648706436157,5.843650178789831,0.0,0.0,0.0,0.0,0.0,0.0,74.00999416672737,original,0.0
8.554332744816634,45.926513671875,0.7360858302662022,0.668997668997669,0.22085022926330566,0.23228012025356293,6.264464769827588,0.0,0.0,0.0,0.0,0.0,0.0,32.375908374633674,noise_gaussian,0.26488016649805246
16.242124897521126,80.087646484375,0.738153731154729,0.6946386946386947,0.22398161888122559,0.2482723444700241,5.821145681570085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noise_salt_pepper,0.7449889820916066
4.272456220931988,23.12078857421875,0.7174578150879805,0.7094017094017093,0.17529742419719696,0.22035542130470276,3.9974117903523982,0.0,0.0,0.0,0.0,0.0,0.0,60.58934994130915,brightness_dark,0.26274160852293527
3.79780586701224,1.685791015625,0.0,0.36593774625689524,0.24409723281860352,0.22668036818504333,6.052678507275912,0.0,0.0,0.0,0.0,0.0,0.0,75.6584813409489,original,0.0
