u_niqe,u_brisque,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,img_mean,img_std,img_entropy,adv_clavicle_symmetry,adv_rib_count_visibility,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,score,deg_type,severity
4.347750775481583,9.0421142578125,0.893875975256988,0.40594862550698513,0.2191780821917808,0.0,0.5162096619606018,0.24176865816116333,7.558728716995404,0.8312527829164761,5,0.0,0.0,0.0,0.0,74.23195613105531,stripe_artifact,0.3616350261669765
5.168658391247403,10.41143798828125,0.9638906041023596,0.4024041114790287,0.23828125,0.0,0.5845135450363159,0.20903830230236053,7.383704572362256,0.8826450736258739,8,0.0,0.0,0.0,0.0,86.98570251464844,original,0.0
18.51123392975177,54.01788330078125,0.9619728452259422,0.40468060154525387,0.23828125,0.0,0.5825344324111938,0.22017493844032288,7.394945363331329,0.7144449818618155,12,0.0,0.0,0.0,0.0,4.294772425426505,noise_salt_pepper,0.7045718362149235
10.67354555636102,82.79998779296875,0.9441235793606679,0.40531870860927155,0.23828125,0.0,0.6004069447517395,0.22069136798381805,7.449896684349221,0.9292672160285691,2,0.0,0.0,0.0,0.0,2.392496881551459,blur_gaussian,0.6612633185677101
4.628929942882153,12.48675537109375,0.9061656311885309,0.4027054398148148,0.255859375,0.0,0.5104219317436218,0.21446867287158966,7.520889627159878,0.830802265561942,9,0.0,0.0,0.0,0.0,84.39155578613281,original,0.0
4.750595103615778,11.10931396484375,0.939836714231856,0.4033203125,0.234375,0.0,0.5091299414634705,0.22746218740940094,7.7565221870976355,0.8387470456067805,8,0.0,0.0,0.0,0.0,74.53783899986102,ring_artifact,0.28938796360210717
8.078761461919404,62.51483154296875,0.8721937470655003,0.4080132378472222,0.259765625,0.0,0.5485261082649231,0.22862721979618073,7.514390037868292,0.9052522671135027,8,0.0,0.0,0.0,0.0,11.928881413264754,blur_motion,0.8553177210151469
4.647152691879821,15.41729736328125,0.9486544975326646,0.40317576714801445,0.16015625,0.0,0.5940023064613342,0.1724717766046524,7.343170357473976,0.8800341539379951,7,0.0,0.0,0.0,0.0,80.72837829589844,original,0.0
4.582338053472779,15.19287109375,0.9556797133594119,0.4034108002406739,0.158203125,0.0,0.5884984731674194,0.17126567661762238,7.332771791116431,0.8794419688926984,8,0.0,0.0,0.0,0.0,76.96885395642333,stripe_artifact,0.10100142940972912
8.898529556537428,29.34814453125,0.9762090220898102,0.40697390192539107,0.162109375,0.0,0.5918840169906616,0.17468543350696564,7.405100463466442,0.8489924006209858,7,0.0,0.0,0.0,0.0,45.17840724120008,noise_speckle,0.4534103023684355
5.9900423647779215,8.4111328125,0.0,0.0,0.0,0.0,0.33917197585105896,0.12838716804981232,6.7789297103145625,0.7297002009048615,3,0.0,0.0,0.028284519910812378,0.10104166666666667,84.73662137893203,original,0.0
