u_niqe,u_brisque,img_mean,img_std,img_entropy,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,score,deg_type,severity
4.316829889177174,32.25927734375,0.18580831587314606,0.2313642054796219,5.193821917768234,0.0,0.4499343597087958,0.0,0.0,0.0,0.0,0.0,0.0,60.66634106019472,vignetting,0.10641082279770497
4.8085911025476245,35.3804931640625,0.1889217495918274,0.23360471427440643,5.305670510384893,0.0,0.4857381549110872,0.0,0.0,0.0,0.0,0.0,0.0,54.383089721865844,rotation,0.2984447914486329
4.448080650652176,34.11212158203125,0.18894022703170776,0.23446987569332123,5.286290688928346,0.0,0.44158014082826114,0.0,0.0,0.0,0.0,0.0,0.0,45.77211833249895,rotation,0.5076628819776342
4.291392553274873,29.39251708984375,0.17026665806770325,0.19840818643569946,5.316994305507641,0.0,0.41788567278763344,0.0,0.0,0.0,0.0,0.0,0.0,66.46242881884551,original,0.0
7.944629738148056,53.97528076171875,0.17203466594219208,0.20279152691364288,5.319803875628649,0.0,0.4147733167341009,0.0,0.0,0.0,0.0,0.0,0.0,40.922231003694236,noise_salt_pepper,0.1528392685496348
4.354557202742799,30.5601806640625,0.17627550661563873,0.19988468289375305,5.5873715659467695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.38018314420849,ring_artifact,0.16154903575315338
4.348316255720349,37.15057373046875,0.22093035280704498,0.25599971413612366,4.856753846419535,0.0,0.5197634609399315,0.0,0.0,0.0,0.0,0.0,0.0,23.812059855513198,ring_artifact,0.9224340806182747
3.953115072873528,23.156494140625,0.16488714516162872,0.17216365039348602,6.141705210264252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.64589951417648,original,0.0
3.927694935035654,23.4886474609375,0.1623620241880417,0.17211642861366272,5.997318992667272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.79249125464457,vignetting,0.0005718961279435053
4.097486472256814,19.9384765625,0.1655602753162384,0.17156045138835907,6.093359427246381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.53267597571708,jpeg,0.48860570802894787
6.737915517088477,48.18572998046875,0.22882254421710968,0.22316120564937592,6.214465597333845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91661856882547,blur_motion,0.9290986162646171
5.420577604008586,42.88885498046875,0.27215641736984253,0.2322434037923813,6.4186889833999965,0.0,0.934298739608474,0.0,0.0,0.0,0.0,0.0,0.0,63.8628159732761,original,0.0
